song,artist_1,artist_id_1,genre_1,album,label,popularity,total_tracks,album_id,duration,date,date_album,imagen,url_song,artist_2,genre_2,artist_id_2,artist_3,genre_3,artist_id_3,artist_4,artist_id_4,genre_4,artist_5,artist_id_5,genre_5
Is It Okay If I Call You Mine?,Paul McCrane,7HFdGlgtuARPWlf6O48c4t,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,161533,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/0cQdOLlHS3CgHvZgcOVvaw,none,none,none,none,none,none,none,none,none,none,none,none
Never Alone,Contemporary Gospel Chorus The High School Of Music And Art,3CP4PHoHGhpMl8UgGQ9KEq,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,203933,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/1QUYQcO4OiQgVIPVk7Jsm1,none,none,none,none,none,none,none,none,none,none,none,none
Ralph and Monty (Dressing Room Piano),Michael Gore,1lJoWWtbloeRGJFGei5UZe,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,111066,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/3AC9pHZfyz2SfLVsv3Qpgw,none,none,none,none,none,none,none,none,none,none,none,none
I Sing the Body Electric,Laura Dean,7zK8aHX3GG1flkq5Rkc04S,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,302826,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/0p1hj8hMeVcF7zI8AGvVnu,Irene Cara,"disco, new romantic, new wave pop, soft rock, synthpop",3oZa8Xs6IjlIUGLAhVyK4G,Paul McCrane,,7HFdGlgtuARPWlf6O48c4t,Traci Parnell,6dzAK8qySsoLHvfgcCVNwX,,Eric Brockington,46ATbts8hoRG18V7yQbAtV,
Miles from Here - Bonus Track,Paul McCrane,7HFdGlgtuARPWlf6O48c4t,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,181466,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/06k4xBi9YVWegv1v9CuqyK,none,none,none,none,none,none,none,none,none,none,none,none
Out Here On My Own - Instrumental Version,Michael Gore,1lJoWWtbloeRGJFGei5UZe,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,192973,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/78JRl9iHFFQjxdbExzPMKL,Lesley Gore,"brill building pop, bubblegum pop, classic girl group",08b2PA6eFyugsWAk41eQKZ,none,none,none,none,none,none,none,none,none
Fame - Instrumental Version,Michael Gore,1lJoWWtbloeRGJFGei5UZe,,Fame (Original Motion Picture Soundtrack),WaterTower Music,61.0,12,0Dmq3geiHxPk20sTt8sXxy,321693,2022-12-28T08:19:14Z,1980-05-16,https://i.scdn.co/image/ab67616d0000b2733a66d4b61d4422effce5c0b7,https://open.spotify.com/track/4Q0dUYZ5kucgYQN5LZNO96,Dean Pitchford,,4lcQ8hgPWSGcYGIxq5NUyS,none,none,none,none,none,none,none,none,none
Bohemian Rhapsody - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,355466,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/2OBofMJx94NryV2SK8p8Zf,none,none,none,none,none,none,none,none,none,none,none,none
Another One Bites The Dust - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,215333,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/4xPnIniRbg40s1jCD246pc,none,none,none,none,none,none,none,none,none,none,none,none
Killer Queen - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,179600,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/2FfX5MDUYVkg4MkvrB5eev,none,none,none,none,none,none,none,none,none,none,none,none
Fat Bottomed Girls - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,202440,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/0CQddjWDflPd0dOqqVkJ2H,none,none,none,none,none,none,none,none,none,none,none,none
Bicycle Race - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,180813,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/5FYslb39kAXnPmxSsJyzC5,none,none,none,none,none,none,none,none,none,none,none,none
You're My Best Friend - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,170866,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/5NpLjebPN2sTg5TYT3jEqq,none,none,none,none,none,none,none,none,none,none,none,none
Don't Stop Me Now - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,209653,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/0LPMWPwCHrIorXSdpnPVyv,none,none,none,none,none,none,none,none,none,none,none,none
Save Me - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,228053,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/54BcazwvRS8abIqivDKipj,none,none,none,none,none,none,none,none,none,none,none,none
Crazy Little Thing Called Love - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,163360,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/3DuBPMUKNtdrFUt5Yu9Yqg,none,none,none,none,none,none,none,none,none,none,none,none
Somebody To Love - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,296453,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/251aFD82kJ2eCfvozNQB6b,none,none,none,none,none,none,none,none,none,none,none,none
Now I'm Here - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,253373,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/3Dheqt3QdES7JNJF1cfhxI,none,none,none,none,none,none,none,none,none,none,none,none
Good Old-Fashioned Lover Boy - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,173053,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/4PhVskrP2ZSGsWqYaaw7nu,none,none,none,none,none,none,none,none,none,none,none,none
Play The Game - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,211840,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/6Ir4U5SFeIgUUmei82CiBg,none,none,none,none,none,none,none,none,none,none,none,none
Flash - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,167373,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/60s19t9XMIhOAA84rQDMyU,none,none,none,none,none,none,none,none,none,none,none,none
Seven Seas Of Rhye - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,167026,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/5u99eyhU43QoLeXXG6caoL,none,none,none,none,none,none,none,none,none,none,none,none
We Will Rock You - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,121813,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/3OYsVAtg2j28YkfchSUfwv,none,none,none,none,none,none,none,none,none,none,none,none
We Are The Champions - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,"classic rock, glam rock, rock",Greatest Hits (Remastered),EMI,60.0,17,3VWrUk4vBznMYXGMPc7dRB,186920,2022-12-28T09:53:33Z,1981-10-26,https://i.scdn.co/image/ab67616d0000b273bb19d0c22d5709c9d73c8263,https://open.spotify.com/track/2mbk9uIlbFUEeYof7I361V,none,none,none,none,none,none,none,none,none,none,none,none
Dangerous Man - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,254586,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/75171EkBheZPV1otApBYdO,none,none,none,none,none,none,none,none,none,none,none,none
The War Song - Remastered 2003,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,253986,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/1UjdzJkBwidn55CUo5TB1O,none,none,none,none,none,none,none,none,none,none,none,none
Unfortunate Thing - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,188480,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/4rXAfqS4L6P4hMJ2v5GEKH,none,none,none,none,none,none,none,none,none,none,none,none
Crime Time - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,179133,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/4fxEQrHW6PsaxpxrdJNKG1,none,none,none,none,none,none,none,none,none,none,none,none
Mistake Number 3 - Remastered 2002,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,276226,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/2fPuzTjpoQZlwpBefQU23j,none,none,none,none,none,none,none,none,none,none,none,none
The Dive - Remastered 2003,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,227266,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/5SOqWiCJWCPqvPRtWEeBFm,none,none,none,none,none,none,none,none,none,none,none,none
The Medal Song - Remastered 2003,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,255266,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/3hpZos3F5rK9CMa2sdXQaW,none,none,none,none,none,none,none,none,none,none,none,none
Don't Talk About It - 2003 Digital Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,197306,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/1HQULQZmwYoz8RMN32IfcJ,none,none,none,none,none,none,none,none,none,none,none,none
Mannequin - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,173920,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/0E83aUYDLvl6GvI2ndPM21,none,none,none,none,none,none,none,none,none,none,none,none
Hello Goodbye - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,205973,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/03qWJxSWIqmCCEi4lTN0n9,none,none,none,none,none,none,none,none,none,none,none,none
La Cancion De Guerra - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,244920,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/1ZUzHx7Bc4UesW4EbLnTZI,none,none,none,none,none,none,none,none,none,none,none,none
Love Is Love - Remastered 2003,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,231840,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/4cdYXSZsyCnnIEM8YjMalV,none,none,none,none,none,none,none,none,none,none,none,none
The Dream - Remastered 2003,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,149813,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/0ok3XC6RV3ybJ8l1CTBJOB,none,none,none,none,none,none,none,none,none,none,none,none
Don't Go Down That Street - 2003 Remaster,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",Waking Up With The House On Fire,EMI Marketing,51.0,14,5GDd4m6f97q3ny2DfbnxiT,392706,2023-01-02T12:30:29Z,1984-11-01,https://i.scdn.co/image/ab67616d0000b27375769be6090fa408b38ca148,https://open.spotify.com/track/332nwUvm9OoxahJCkUHMzg,none,none,none,none,none,none,none,none,none,none,none,none
Move Away,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,261733,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/1bmj3ov2PP4xPUm0LCUts2,none,none,none,none,none,none,none,none,none,none,none,none
I Pray,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,240560,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/01mbPxhgzP3AUtaFCM9Qw2,none,none,none,none,none,none,none,none,none,none,none,none
Work On Me Baby,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,246066,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/3lsNMWeJJFuPx3svJCBgLL,none,none,none,none,none,none,none,none,none,none,none,none
Gusto Blusto,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,280733,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/5ZksAeCDItVnNYrf14qH3j,none,none,none,none,none,none,none,none,none,none,none,none
Heaven's Children,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,284173,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/5zqcZ6uPuzwa6UsknPxSBX,none,none,none,none,none,none,none,none,none,none,none,none
God Thank You Woman,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,254800,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/0oUExeTU6ldZkEiBn26P1Z,none,none,none,none,none,none,none,none,none,none,none,none
Reasons,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,275960,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/7zsdE15Rx0CdeRIbLlF3sx,none,none,none,none,none,none,none,none,none,none,none,none
Too Bad,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,276840,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/6XAdsdoPIM7Dpwi1u3FTfX,none,none,none,none,none,none,none,none,none,none,none,none
Come Clean,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,200160,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/4uJD6OUibrlxZ0QkCAKvtQ,none,none,none,none,none,none,none,none,none,none,none,none
Sexuality,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,328373,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/5EmgrsoPA8CWqd1QdCFNvb,none,none,none,none,none,none,none,none,none,none,none,none
Move Away - 12'' Mix,Culture Club,6kz53iCdBSqhQCZ21CoLcc,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop",From Luxury To Heartache,Virgin Records,35.0,13,7lqMmAeFyMleTt0DLYY01c,445451,2023-01-02T12:30:54Z,1986-04-01,https://i.scdn.co/image/ab67616d0000b27302db07911a6be712e97c8f36,https://open.spotify.com/track/4gQcrJvSf3qT0SEcKOUqud,none,none,none,none,none,none,none,none,none,none,none,none
Taurus 1,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,616493,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/2DnC6a35RMvQ0GUK4vzAqq,none,none,none,none,none,none,none,none,none,none,none,none
Sheba,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,212093,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/3s38XYSHjNg52swKlodla9,none,none,none,none,none,none,none,none,none,none,none,none
Conflict,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,169240,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/3fAPWdhgbQMqEdcvYtER4r,none,none,none,none,none,none,none,none,none,none,none,none
Arrival,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,167506,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/1dhOZdUPl9Ck2fq7z5fdIz,none,none,none,none,none,none,none,none,none,none,none,none
Wonderful Land,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,217173,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/1Hh2Faq4ZxuMOKUlQg6vHr,none,none,none,none,none,none,none,none,none,none,none,none
Mirage,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,279213,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/2zBHt1gNIdLphm7yVJS4w7,none,none,none,none,none,none,none,none,none,none,none,none
QE2,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,457720,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/6x61PONhuFZDby52MehElH,none,none,none,none,none,none,none,none,none,none,none,none
Celt,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,182546,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/73AERQv9x32NEF4Wd6Ef7y,none,none,none,none,none,none,none,none,none,none,none,none
Molly,Mike Oldfield,562Od3CffWedyz2BbeYWVn,"progressive rock, symphonic rock",QE2,UMC (Universal Music Catalogue),41.0,12,29mnCT1UKm7DduLNWdi842,74720,2023-01-02T15:31:03Z,1980,https://i.scdn.co/image/ab67616d0000b273f842b8574a37b947d318a11c,https://open.spotify.com/track/46i6DZ7JWlnp42d8a4SXHs,none,none,none,none,none,none,none,none,none,none,none,none
In The Midnight Hour,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,192866,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/6XMg9IQsc2MY0G55dFlnoY,none,none,none,none,none,none,none,none,none,none,none,none
Oh Yeah!,Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop",Flesh And Blood,Virgin Records Ltd,57.0,10,1qPdwK9Ew939DdtkACLMvD,290826,2023-02-04T16:10:22Z,1980-06-01,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129,https://open.spotify.com/track/1ApsBaz9fpPptVZxgqtOy3,none,none,none,none,none,none,none,none,none,none,none,none
